person,offer completed,offer received,offer viewed,transaction,transaction amount,reward given,transaction amount under offer,transactions completed under offer,email,mobile,social,web,bogo,discount,informational,difficulty,duration,age,income,offers viewed ratio,offers completed ratio,transactions ratio,F,M,O,cluster
8664.0,3.0,4.0,4.0,6.0,140.39,20.0,140.39,6.0,4.0,4.0,3.0,2.0,3.0,0.0,1.0,5.0,5.5,41.0,77000.0,1.0,0.75,1.0,0.0,1.0,0.0,10
8665.0,5.0,6.0,5.0,18.0,260.71,32.0,227.89999999999998,15.0,6.0,5.0,3.0,5.0,3.0,2.0,1.0,9.166666666666666,7.166666666666667,33.0,64000.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0,1.0,0.0,7
8666.0,1.0,5.0,5.0,2.0,29.630000000000003,2.0,16.05,1.0,5.0,4.0,3.0,4.0,0.0,3.0,2.0,7.4,6.8,51.0,54000.0,1.0,0.2,0.5,1.0,0.0,0.0,5
8667.0,2.0,5.0,4.0,17.0,55.699999999999996,8.0,45.540000000000006,16.0,5.0,5.0,3.0,3.0,2.0,1.0,2.0,4.4,5.6,44.0,47000.0,0.8,0.4,0.9411764705882353,0.0,1.0,0.0,3
8668.0,1.0,4.0,2.0,7.0,17.78,5.0,7.5,4.0,4.0,4.0,2.0,3.0,2.0,0.0,2.0,3.75,4.75,67.0,41000.0,0.5,0.25,0.5714285714285714,0.0,1.0,0.0,10
8669.0,6.0,6.0,5.0,9.0,113.24,34.0,97.0,8.0,6.0,6.0,3.0,4.0,4.0,2.0,0.0,8.333333333333334,6.666666666666667,63.0,55000.0,0.8333333333333334,1.0,0.8888888888888888,1.0,0.0,0.0,7
8670.0,4.0,6.0,3.0,8.0,92.58999999999999,20.0,82.28,7.0,6.0,4.0,3.0,6.0,1.0,5.0,0.0,12.833333333333334,8.166666666666666,55.0,51000.0,0.5,0.6666666666666666,0.875,0.0,1.0,0.0,3
8671.0,2.0,5.0,5.0,9.0,90.72000000000001,15.0,82.69999999999999,8.0,5.0,5.0,4.0,1.0,2.0,0.0,3.0,3.0,4.6,45.0,43000.0,1.0,0.4,0.8888888888888888,0.0,1.0,0.0,10
8672.0,0.0,5.0,3.0,2.0,6.99,0.0,6.99,2.0,5.0,4.0,3.0,4.0,0.0,4.0,1.0,9.4,7.4,39.0,70000.0,0.6,0.0,1.0,0.0,1.0,0.0,9
8673.0,0.0,4.0,3.0,5.0,6.7700000000000005,0.0,4.19,3.0,4.0,4.0,3.0,2.0,4.0,0.0,0.0,7.5,6.5,52.0,34000.0,0.75,0.0,0.6,1.0,0.0,0.0,5
8674.0,4.0,6.0,6.0,5.0,107.03999999999999,15.0,56.580000000000005,3.0,6.0,6.0,2.0,6.0,2.0,2.0,2.0,4.5,5.666666666666667,57.0,77000.0,1.0,0.6666666666666666,0.6,0.0,1.0,0.0,7
8675.0,0.0,3.0,3.0,1.0,6.32,0.0,6.32,1.0,3.0,2.0,1.0,2.0,0.0,2.0,1.0,10.0,6.666666666666667,55.0,64000.0,1.0,0.0,1.0,0.0,0.0,0.0,4
8676.0,0.0,6.0,4.0,5.0,21.779999999999998,0.0,12.14,4.0,6.0,5.0,4.0,6.0,3.0,2.0,1.0,7.833333333333333,6.0,19.0,50000.0,0.6666666666666666,0.0,0.8,0.0,1.0,0.0,5
8677.0,5.0,6.0,5.0,23.0,203.79999999999998,20.0,181.64999999999998,21.0,6.0,6.0,3.0,6.0,3.0,2.0,1.0,5.333333333333333,6.666666666666667,77.0,35000.0,0.8333333333333334,0.8333333333333334,0.9130434782608695,1.0,0.0,0.0,7
8678.0,2.0,3.0,3.0,4.0,84.03999999999999,20.0,60.72,3.0,3.0,3.0,2.0,2.0,2.0,0.0,1.0,6.666666666666667,5.333333333333333,59.0,79000.0,1.0,0.6666666666666666,0.75,1.0,0.0,0.0,4
8679.0,4.0,5.0,3.0,6.0,22.830000000000002,20.0,9.71,3.0,5.0,5.0,4.0,4.0,5.0,0.0,0.0,6.0,5.8,55.0,64000.0,0.6,0.8,0.5,0.0,0.0,0.0,7
8680.0,4.0,5.0,4.0,14.0,143.72,17.0,143.72,14.0,5.0,5.0,2.0,5.0,4.0,1.0,0.0,6.0,6.2,77.0,37000.0,0.8,0.8,1.0,0.0,1.0,0.0,3
8681.0,4.0,5.0,5.0,7.0,163.91,23.0,163.91,7.0,5.0,5.0,5.0,3.0,3.0,1.0,1.0,5.4,5.4,80.0,83000.0,1.0,0.8,1.0,1.0,0.0,0.0,7
8682.0,2.0,4.0,4.0,8.0,93.05999999999999,10.0,75.85000000000001,7.0,4.0,2.0,2.0,2.0,0.0,2.0,2.0,10.0,6.5,55.0,55000.0,1.0,0.5,0.875,0.0,1.0,0.0,2
8683.0,1.0,5.0,3.0,2.0,38.900000000000006,2.0,38.900000000000006,2.0,5.0,4.0,2.0,4.0,0.0,2.0,3.0,6.0,6.2,55.0,77000.0,0.6,0.2,1.0,1.0,0.0,0.0,10
8684.0,1.0,5.0,4.0,2.0,8.43,5.0,6.22,1.0,5.0,5.0,4.0,2.0,3.0,1.0,1.0,7.0,6.8,55.0,64000.0,0.8,0.2,0.5,0.0,0.0,0.0,5
8685.0,0.0,5.0,4.0,6.0,124.44,0.0,118.8,4.0,5.0,5.0,2.0,4.0,1.0,1.0,3.0,2.4,5.0,55.0,64000.0,0.8,0.0,0.6666666666666666,0.0,0.0,0.0,10
8686.0,5.0,6.0,4.0,8.0,198.21999999999997,33.0,174.75,7.0,6.0,5.0,3.0,5.0,3.0,2.0,1.0,8.666666666666666,6.666666666666667,69.0,89000.0,0.6666666666666666,0.8333333333333334,0.875,1.0,0.0,0.0,7
8687.0,3.0,5.0,3.0,6.0,160.88,18.0,87.55000000000001,3.0,5.0,5.0,4.0,3.0,3.0,2.0,0.0,8.4,7.6,49.0,89000.0,0.6,0.6,0.5,1.0,0.0,0.0,2
8688.0,4.0,5.0,3.0,6.0,160.83,14.0,50.760000000000005,2.0,5.0,5.0,1.0,5.0,3.0,2.0,0.0,7.0,7.6,50.0,111000.0,0.6,0.8,0.3333333333333333,0.0,1.0,0.0,2
8689.0,5.0,5.0,5.0,15.0,359.72,45.0,359.72,15.0,5.0,5.0,5.0,2.0,5.0,0.0,0.0,9.0,6.2,41.0,97000.0,1.0,1.0,1.0,0.0,1.0,0.0,7
8690.0,1.0,1.0,1.0,6.0,139.95999999999998,5.0,24.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,82.0,74000.0,1.0,1.0,0.16666666666666666,0.0,1.0,0.0,4
8691.0,4.0,5.0,5.0,5.0,81.15,20.0,81.15,5.0,5.0,4.0,2.0,4.0,2.0,3.0,0.0,10.4,7.6,63.0,58000.0,1.0,0.8,1.0,1.0,0.0,0.0,2
8692.0,4.0,5.0,5.0,18.0,324.2700000000001,19.0,308.96999999999997,17.0,5.0,5.0,5.0,3.0,2.0,2.0,1.0,7.0,7.0,32.0,74000.0,1.0,0.8,0.9444444444444444,0.0,1.0,0.0,3
8693.0,0.0,5.0,5.0,6.0,18.740000000000002,0.0,18.740000000000002,6.0,5.0,5.0,5.0,3.0,1.0,3.0,1.0,8.0,8.0,83.0,62000.0,1.0,0.0,1.0,0.0,1.0,0.0,5
8694.0,5.0,6.0,3.0,9.0,245.8,45.0,199.76,7.0,6.0,5.0,5.0,3.0,4.0,1.0,1.0,10.0,6.166666666666667,62.0,120000.0,0.5,0.8333333333333334,0.7777777777777778,1.0,0.0,0.0,7
8695.0,2.0,4.0,4.0,3.0,62.82,20.0,62.82,3.0,4.0,4.0,3.0,4.0,4.0,0.0,0.0,8.75,5.5,58.0,70000.0,1.0,0.5,1.0,1.0,0.0,0.0,2
8696.0,3.0,3.0,3.0,10.0,182.08999999999997,12.0,137.97,8.0,3.0,2.0,0.0,3.0,1.0,2.0,0.0,11.666666666666666,8.0,45.0,82000.0,1.0,1.0,0.8,0.0,1.0,0.0,2
8697.0,3.0,4.0,3.0,4.0,117.89999999999999,10.0,94.13,3.0,4.0,4.0,2.0,4.0,2.0,2.0,0.0,6.75,6.5,79.0,114000.0,0.75,0.75,0.75,0.0,1.0,0.0,2
8698.0,0.0,6.0,4.0,3.0,6.99,0.0,6.99,3.0,6.0,6.0,4.0,5.0,2.0,2.0,2.0,5.0,6.5,47.0,34000.0,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,5
8699.0,0.0,5.0,4.0,5.0,16.56,0.0,16.56,5.0,5.0,5.0,4.0,4.0,1.0,3.0,1.0,8.0,7.0,59.0,47000.0,0.8,0.0,1.0,1.0,0.0,0.0,5
8700.0,0.0,5.0,5.0,2.0,2.94,0.0,2.94,2.0,5.0,5.0,5.0,3.0,5.0,0.0,0.0,9.0,5.8,46.0,38000.0,1.0,0.0,1.0,0.0,1.0,0.0,5
8701.0,0.0,3.0,3.0,1.0,2.23,0.0,2.23,1.0,3.0,2.0,1.0,3.0,0.0,3.0,0.0,12.333333333333334,8.0,55.0,64000.0,1.0,0.0,1.0,0.0,0.0,0.0,9
8702.0,2.0,5.0,4.0,4.0,79.28999999999999,4.0,79.28999999999999,4.0,5.0,5.0,4.0,3.0,2.0,2.0,1.0,7.0,7.4,49.0,82000.0,0.8,0.4,1.0,1.0,0.0,0.0,5
8703.0,1.0,5.0,5.0,20.0,58.39,2.0,58.38999999999999,20.0,5.0,5.0,3.0,5.0,3.0,2.0,0.0,9.0,6.8,70.0,56000.0,1.0,0.2,1.0,0.0,1.0,0.0,3
8704.0,0.0,5.0,4.0,22.0,38.59000000000001,0.0,37.07,20.0,5.0,5.0,4.0,4.0,4.0,1.0,0.0,9.0,5.8,39.0,35000.0,0.8,0.0,0.9090909090909091,0.0,1.0,0.0,3
8705.0,3.0,5.0,3.0,8.0,945.09,12.0,103.19999999999999,4.0,5.0,4.0,3.0,3.0,2.0,2.0,1.0,9.0,6.4,66.0,108000.0,0.6,0.6,0.5,1.0,0.0,0.0,1
8706.0,5.0,6.0,6.0,15.0,410.83000000000004,26.0,410.83000000000004,15.0,6.0,6.0,5.0,5.0,3.0,2.0,1.0,5.666666666666667,5.833333333333333,57.0,96000.0,1.0,0.8333333333333334,1.0,1.0,0.0,0.0,7
8707.0,1.0,5.0,3.0,6.0,15.91,5.0,10.27,3.0,5.0,5.0,4.0,5.0,4.0,1.0,0.0,7.0,6.4,72.0,52000.0,0.6,0.2,0.5,0.0,1.0,0.0,5
8708.0,1.0,3.0,3.0,22.0,64.51999999999998,2.0,55.29,18.0,3.0,3.0,3.0,1.0,2.0,1.0,0.0,10.0,8.0,25.0,73000.0,1.0,0.3333333333333333,0.8181818181818182,1.0,0.0,0.0,3
8709.0,2.0,5.0,4.0,14.0,42.65,8.0,39.61000000000001,13.0,5.0,5.0,3.0,3.0,2.0,1.0,2.0,4.4,5.6,36.0,75000.0,0.8,0.4,0.9285714285714286,0.0,1.0,0.0,10
8710.0,3.0,5.0,4.0,8.0,101.48,10.0,68.54,5.0,5.0,4.0,1.0,5.0,0.0,3.0,2.0,7.4,6.4,49.0,57000.0,0.8,0.6,0.625,1.0,0.0,0.0,2
8711.0,1.0,4.0,2.0,7.0,19.509999999999998,5.0,11.01,5.0,4.0,3.0,2.0,4.0,2.0,2.0,0.0,11.25,8.0,63.0,56000.0,0.5,0.25,0.7142857142857143,0.0,1.0,0.0,9
8712.0,0.0,4.0,3.0,8.0,15.49,0.0,15.49,8.0,4.0,2.0,1.0,4.0,0.0,3.0,1.0,11.75,7.75,55.0,64000.0,0.75,0.0,1.0,0.0,0.0,0.0,9
8713.0,2.0,4.0,3.0,4.0,60.800000000000004,12.0,44.96,3.0,4.0,4.0,3.0,3.0,1.0,1.0,2.0,5.0,5.5,61.0,53000.0,0.75,0.5,0.75,0.0,1.0,0.0,10
8714.0,4.0,5.0,1.0,7.0,103.36999999999999,19.0,13.72,1.0,5.0,4.0,1.0,5.0,1.0,3.0,1.0,10.0,6.6,72.0,60000.0,0.2,0.8,0.14285714285714285,1.0,0.0,0.0,2
8715.0,4.0,5.0,3.0,6.0,143.56,23.0,85.72,3.0,5.0,4.0,2.0,4.0,3.0,2.0,0.0,9.4,7.6,52.0,94000.0,0.6,0.8,0.5,0.0,1.0,0.0,2
8716.0,0.0,5.0,5.0,10.0,16.47,0.0,16.14,9.0,5.0,5.0,3.0,5.0,2.0,3.0,0.0,8.4,7.2,55.0,64000.0,1.0,0.0,0.9,0.0,0.0,0.0,5
8717.0,1.0,4.0,2.0,9.0,33.48,5.0,24.639999999999997,7.0,4.0,4.0,2.0,3.0,2.0,1.0,1.0,6.25,5.75,43.0,61000.0,0.5,0.25,0.7777777777777778,1.0,0.0,0.0,10
8718.0,4.0,4.0,3.0,4.0,69.42,21.0,47.94,2.0,4.0,4.0,3.0,3.0,2.0,2.0,0.0,7.25,7.0,53.0,71000.0,0.75,1.0,0.5,1.0,0.0,0.0,2
8719.0,2.0,3.0,2.0,9.0,128.24,15.0,54.31999999999999,4.0,3.0,3.0,2.0,3.0,2.0,0.0,1.0,5.0,4.666666666666667,68.0,57000.0,0.6666666666666666,0.6666666666666666,0.4444444444444444,0.0,1.0,0.0,4
8720.0,4.0,4.0,3.0,16.0,309.32,22.0,279.03,13.0,4.0,3.0,3.0,3.0,2.0,2.0,0.0,11.25,8.0,44.0,31000.0,0.75,1.0,0.8125,0.0,1.0,0.0,3
8721.0,3.0,6.0,3.0,21.0,67.09,15.0,65.41999999999999,20.0,6.0,6.0,3.0,5.0,1.0,4.0,1.0,7.833333333333333,7.0,39.0,33000.0,0.5,0.5,0.9523809523809523,0.0,1.0,0.0,3
8722.0,0.0,5.0,5.0,17.0,54.83,0.0,42.9,13.0,5.0,5.0,5.0,3.0,3.0,0.0,2.0,5.0,4.2,68.0,53000.0,1.0,0.0,0.7647058823529411,0.0,1.0,0.0,10
8723.0,0.0,5.0,4.0,7.0,20.699999999999996,0.0,8.39,4.0,5.0,4.0,4.0,2.0,2.0,1.0,2.0,8.0,5.6,42.0,61000.0,0.8,0.0,0.5714285714285714,0.0,1.0,0.0,10
8724.0,0.0,4.0,3.0,2.0,36.8,0.0,22.11,1.0,4.0,3.0,2.0,3.0,1.0,1.0,2.0,7.5,5.5,80.0,92000.0,0.75,0.0,0.5,1.0,0.0,0.0,10
8725.0,0.0,4.0,3.0,7.0,17.46,0.0,13.100000000000001,5.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,8.75,6.75,53.0,32000.0,0.75,0.0,0.7142857142857143,0.0,1.0,0.0,9
8726.0,3.0,4.0,4.0,2.0,39.150000000000006,10.0,39.150000000000006,2.0,4.0,3.0,2.0,4.0,1.0,3.0,0.0,10.5,8.5,75.0,80000.0,1.0,0.75,1.0,1.0,0.0,0.0,2
8727.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,4.0,2.0,3.0,0.0,8.8,7.2,51.0,62000.0,0.8,0.0,-1.0,1.0,0.0,0.0,6
8728.0,4.0,5.0,3.0,11.0,103.1,19.0,46.510000000000005,5.0,5.0,5.0,1.0,4.0,3.0,2.0,0.0,8.0,7.0,63.0,31000.0,0.6,0.8,0.45454545454545453,0.0,1.0,0.0,3
8729.0,0.0,4.0,1.0,4.0,9.709999999999999,0.0,0.53,1.0,4.0,3.0,1.0,3.0,1.0,2.0,1.0,8.75,6.75,19.0,36000.0,0.25,0.0,0.25,0.0,1.0,0.0,9
8730.0,3.0,6.0,5.0,9.0,132.81,12.0,105.41,8.0,6.0,5.0,3.0,5.0,2.0,2.0,2.0,6.666666666666667,6.5,64.0,60000.0,0.8333333333333334,0.5,0.8888888888888888,1.0,0.0,0.0,7
8731.0,5.0,5.0,5.0,4.0,89.67,24.0,89.67,4.0,5.0,5.0,4.0,4.0,3.0,2.0,0.0,8.0,7.8,52.0,73000.0,1.0,1.0,1.0,1.0,0.0,0.0,7
8732.0,1.0,3.0,3.0,12.0,37.17,10.0,28.939999999999998,9.0,3.0,3.0,3.0,2.0,2.0,0.0,1.0,5.0,4.333333333333333,66.0,70000.0,1.0,0.3333333333333333,0.75,0.0,1.0,0.0,4
8733.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,5.0,2.0,3.0,0.0,10.0,6.8,77.0,70000.0,1.0,0.0,-1.0,0.0,1.0,0.0,6
8734.0,4.0,5.0,4.0,8.0,151.45999999999998,28.0,151.46,8.0,5.0,4.0,4.0,4.0,2.0,2.0,1.0,9.4,6.0,55.0,76000.0,0.8,0.8,1.0,0.0,1.0,0.0,7
8735.0,0.0,2.0,2.0,5.0,111.84,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,3.0,52.0,84000.0,1.0,0.0,0.0,0.0,1.0,0.0,4
8736.0,1.0,4.0,2.0,1.0,32.5,10.0,32.5,1.0,4.0,4.0,3.0,4.0,2.0,2.0,0.0,10.0,6.75,62.0,116000.0,0.5,0.25,1.0,0.0,1.0,0.0,9
8737.0,1.0,6.0,4.0,20.0,42.739999999999995,2.0,34.230000000000004,18.0,6.0,6.0,2.0,5.0,2.0,2.0,2.0,5.833333333333333,5.5,40.0,33000.0,0.6666666666666666,0.16666666666666666,0.9,0.0,1.0,0.0,3
8738.0,0.0,4.0,3.0,15.0,31.09,0.0,24.69,13.0,4.0,4.0,3.0,2.0,2.0,1.0,1.0,7.5,5.5,25.0,30000.0,0.75,0.0,0.8666666666666667,0.0,1.0,0.0,3
8739.0,1.0,6.0,4.0,6.0,16.92,3.0,16.92,6.0,6.0,6.0,5.0,5.0,3.0,2.0,1.0,6.5,5.833333333333333,47.0,72000.0,0.6666666666666666,0.16666666666666666,1.0,0.0,1.0,0.0,5
8740.0,0.0,3.0,2.0,4.0,9.72,0.0,1.02,1.0,3.0,3.0,2.0,2.0,2.0,1.0,0.0,8.333333333333334,8.0,29.0,72000.0,0.6666666666666666,0.0,0.25,0.0,1.0,0.0,9
8741.0,1.0,3.0,3.0,5.0,16.46,5.0,13.91,4.0,3.0,3.0,2.0,2.0,3.0,0.0,0.0,8.333333333333334,6.333333333333333,55.0,64000.0,1.0,0.3333333333333333,0.8,0.0,0.0,0.0,4
8742.0,1.0,6.0,3.0,16.0,37.0,5.0,34.32,13.0,6.0,6.0,2.0,5.0,3.0,0.0,3.0,2.5,5.0,32.0,35000.0,0.5,0.16666666666666666,0.8125,1.0,0.0,0.0,10
8743.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,3.0,4.0,1.0,0.0,7.4,7.0,53.0,80000.0,1.0,0.0,-1.0,0.0,1.0,0.0,6
8744.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,1.0,2.0,0.0,13.333333333333334,8.0,38.0,70000.0,0.0,0.0,-1.0,0.0,1.0,0.0,9
8745.0,4.0,5.0,5.0,7.0,172.42999999999998,17.0,172.42999999999998,7.0,5.0,4.0,4.0,4.0,2.0,2.0,1.0,8.0,6.6,61.0,97000.0,1.0,0.8,1.0,1.0,0.0,0.0,7
8746.0,1.0,6.0,5.0,6.0,17.18,5.0,13.39,5.0,6.0,6.0,5.0,6.0,3.0,3.0,0.0,9.166666666666666,7.0,44.0,53000.0,0.8333333333333334,0.16666666666666666,0.8333333333333334,0.0,1.0,0.0,5
8747.0,3.0,5.0,4.0,5.0,102.53999999999999,22.0,63.230000000000004,3.0,5.0,5.0,3.0,5.0,3.0,1.0,1.0,8.0,5.2,70.0,100000.0,0.8,0.6,0.6,1.0,0.0,0.0,7
8748.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,3.0,1.0,2.0,0.0,11.666666666666666,8.333333333333334,58.0,83000.0,0.6666666666666666,0.0,-1.0,0.0,1.0,0.0,6
8749.0,3.0,3.0,3.0,16.0,223.32999999999998,13.0,114.46000000000001,9.0,3.0,3.0,1.0,3.0,2.0,1.0,0.0,5.666666666666667,7.0,40.0,53000.0,1.0,1.0,0.5625,1.0,0.0,0.0,2
8750.0,3.0,5.0,5.0,21.0,84.10000000000001,10.0,84.1,21.0,5.0,5.0,4.0,5.0,3.0,2.0,0.0,7.4,6.8,36.0,62000.0,1.0,0.6,1.0,0.0,1.0,0.0,3
8751.0,4.0,6.0,6.0,6.0,81.95,22.0,68.9,5.0,6.0,4.0,4.0,4.0,2.0,3.0,1.0,10.833333333333334,7.5,81.0,58000.0,1.0,0.6666666666666666,0.8333333333333334,0.0,1.0,0.0,7
8752.0,0.0,4.0,0.0,3.0,14.2,0.0,0.0,0.0,4.0,2.0,0.0,4.0,1.0,3.0,0.0,13.75,8.5,48.0,43000.0,0.0,0.0,0.0,0.0,1.0,0.0,9
8753.0,3.0,6.0,6.0,9.0,69.86999999999999,15.0,69.87,9.0,6.0,6.0,4.0,5.0,5.0,1.0,0.0,7.5,6.0,71.0,39000.0,1.0,0.5,1.0,0.0,1.0,0.0,7
8754.0,4.0,6.0,6.0,6.0,82.21000000000001,17.0,60.00000000000001,5.0,6.0,6.0,5.0,5.0,1.0,3.0,2.0,6.166666666666667,6.5,48.0,57000.0,1.0,0.6666666666666666,0.8333333333333334,0.0,1.0,0.0,7
8755.0,2.0,5.0,3.0,1.0,35.99,7.0,0.0,0.0,5.0,4.0,2.0,4.0,1.0,3.0,1.0,9.0,7.4,70.0,52000.0,0.6,0.4,0.0,0.0,1.0,0.0,9
8756.0,3.0,4.0,4.0,8.0,176.48999999999998,20.0,176.49,8.0,4.0,4.0,2.0,2.0,3.0,0.0,1.0,5.0,6.0,55.0,85000.0,1.0,0.75,1.0,0.0,1.0,0.0,2
8757.0,5.0,5.0,5.0,7.0,167.58,30.0,147.4,6.0,5.0,5.0,5.0,3.0,3.0,2.0,0.0,8.4,7.2,57.0,93000.0,1.0,1.0,0.8571428571428571,1.0,0.0,0.0,7
8758.0,2.0,4.0,3.0,16.0,243.21,13.0,188.17,11.0,4.0,4.0,4.0,1.0,1.0,1.0,2.0,4.25,5.0,50.0,64000.0,0.75,0.5,0.6875,0.0,1.0,0.0,10
8759.0,0.0,3.0,2.0,4.0,10.6,0.0,4.43,1.0,3.0,3.0,2.0,2.0,2.0,0.0,1.0,3.3333333333333335,5.0,66.0,34000.0,0.6666666666666666,0.0,0.25,0.0,1.0,0.0,4
8760.0,2.0,6.0,3.0,4.0,129.70999999999998,12.0,22.42,1.0,6.0,5.0,1.0,5.0,1.0,2.0,3.0,6.666666666666667,6.0,90.0,108000.0,0.5,0.3333333333333333,0.25,0.0,1.0,0.0,10
8761.0,1.0,4.0,3.0,14.0,30.580000000000002,3.0,24.640000000000004,11.0,4.0,4.0,2.0,3.0,3.0,1.0,0.0,6.75,7.0,54.0,67000.0,0.75,0.25,0.7857142857142857,0.0,1.0,0.0,3
8762.0,2.0,4.0,4.0,4.0,49.55,7.0,8.35,1.0,4.0,4.0,3.0,4.0,3.0,1.0,0.0,7.5,6.75,67.0,51000.0,1.0,0.5,0.25,0.0,1.0,0.0,5
8763.0,2.0,3.0,3.0,10.0,180.95,13.0,126.73,6.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,5.666666666666667,5.0,20.0,74000.0,1.0,0.6666666666666666,0.6,1.0,0.0,0.0,4
8764.0,1.0,3.0,3.0,8.0,80.44,3.0,53.91,5.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,5.666666666666667,6.0,36.0,47000.0,1.0,0.3333333333333333,0.625,0.0,1.0,0.0,4
8765.0,2.0,6.0,5.0,10.0,207.45000000000002,7.0,167.99,8.0,6.0,6.0,5.0,5.0,2.0,2.0,2.0,5.833333333333333,6.166666666666667,62.0,76000.0,0.8333333333333334,0.3333333333333333,0.8,0.0,1.0,0.0,5
8766.0,0.0,5.0,3.0,3.0,11.39,0.0,6.12,1.0,5.0,5.0,3.0,2.0,3.0,0.0,2.0,5.0,5.6,62.0,56000.0,0.6,0.0,0.3333333333333333,0.0,1.0,0.0,10
8767.0,3.0,4.0,4.0,12.0,295.5400000000001,17.0,279.11,11.0,4.0,3.0,3.0,2.0,1.0,2.0,1.0,10.0,7.5,69.0,92000.0,1.0,0.75,0.9166666666666666,0.0,1.0,0.0,2
8768.0,2.0,5.0,5.0,18.0,58.10000000000001,4.0,58.1,18.0,5.0,5.0,5.0,5.0,3.0,2.0,0.0,10.0,7.0,39.0,35000.0,1.0,0.4,1.0,0.0,1.0,0.0,3
8769.0,3.0,4.0,4.0,6.0,131.67000000000002,25.0,72.22,4.0,4.0,4.0,3.0,3.0,3.0,0.0,1.0,6.25,5.0,41.0,73000.0,1.0,0.75,0.6666666666666666,1.0,0.0,0.0,2
8770.0,5.0,6.0,4.0,16.0,187.25,24.0,177.32,15.0,6.0,5.0,3.0,5.0,2.0,3.0,1.0,9.166666666666666,7.0,55.0,41000.0,0.6666666666666666,0.8333333333333334,0.9375,0.0,1.0,0.0,3
8771.0,2.0,5.0,5.0,2.0,38.370000000000005,15.0,38.370000000000005,2.0,5.0,5.0,3.0,4.0,3.0,2.0,0.0,9.0,7.2,73.0,65000.0,1.0,0.4,1.0,1.0,0.0,0.0,5
8772.0,0.0,4.0,3.0,5.0,14.309999999999999,0.0,6.07,2.0,4.0,4.0,3.0,2.0,1.0,0.0,3.0,2.5,3.75,55.0,64000.0,0.75,0.0,0.4,0.0,0.0,0.0,10
8773.0,4.0,4.0,4.0,15.0,293.47999999999996,17.0,279.16,14.0,4.0,4.0,2.0,4.0,3.0,1.0,0.0,6.25,7.25,83.0,73000.0,1.0,1.0,0.9333333333333333,1.0,0.0,0.0,7
8774.0,3.0,5.0,2.0,6.0,139.73,10.0,54.51,2.0,5.0,5.0,1.0,5.0,1.0,2.0,2.0,4.4,5.8,51.0,84000.0,0.4,0.6,0.3333333333333333,1.0,0.0,0.0,10
8775.0,1.0,4.0,4.0,2.0,40.629999999999995,5.0,17.82,1.0,4.0,4.0,3.0,3.0,1.0,2.0,1.0,4.75,6.0,53.0,84000.0,1.0,0.25,0.5,0.0,1.0,0.0,10
8776.0,0.0,4.0,2.0,2.0,2.0,0.0,2.0,2.0,4.0,3.0,1.0,3.0,1.0,2.0,1.0,10.0,7.0,55.0,64000.0,0.5,0.0,1.0,0.0,0.0,0.0,9
8777.0,2.0,5.0,2.0,3.0,65.73,8.0,14.66,1.0,5.0,4.0,3.0,4.0,1.0,2.0,2.0,7.4,5.8,75.0,82000.0,0.4,0.4,0.3333333333333333,1.0,0.0,0.0,10
8778.0,2.0,5.0,5.0,2.0,24.1,12.0,11.84,1.0,5.0,5.0,3.0,5.0,2.0,1.0,2.0,5.0,5.6,53.0,70000.0,1.0,0.4,0.5,1.0,0.0,0.0,10
8779.0,1.0,2.0,2.0,4.0,67.07,10.0,9.55,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,10.0,5.0,82.0,65000.0,1.0,0.5,0.25,1.0,0.0,0.0,4
8780.0,4.0,5.0,5.0,9.0,145.37,12.0,145.36999999999998,9.0,5.0,5.0,4.0,5.0,2.0,3.0,0.0,8.4,7.8,36.0,42000.0,1.0,0.8,1.0,0.0,1.0,0.0,3
8781.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,4.0,2.0,1.0,1.0,5.0,5.75,65.0,80000.0,1.0,0.0,-1.0,1.0,0.0,0.0,6
8782.0,2.0,6.0,6.0,2.0,46.32,15.0,46.32,2.0,6.0,5.0,4.0,5.0,4.0,1.0,1.0,8.333333333333334,6.0,52.0,80000.0,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,5
8783.0,1.0,4.0,4.0,11.0,27.310000000000002,2.0,16.18,9.0,4.0,4.0,4.0,3.0,2.0,2.0,0.0,9.25,7.25,39.0,39000.0,1.0,0.25,0.8181818181818182,0.0,1.0,0.0,5
